Track ID,From Track,Signal Name,Direction,Station ID,Next Station,Distance to Station,Length,Trip Count,Trip Total,Percent,Is Revenue,Line
TUNIUC5T,TUNIUC7TA,UC7,2,STA,STA2,289.07232,60.70092,0,0,0,0,1
TSTAUC4T,TUNIUC5T,UC5,2,STA,STA2,228.3714,151.257,0,0,0,0,1
TSTAUC3TC,TSTAUC4T,UC4,2,STA,STA2,197.8152,77.1144,0,0,0,0,1
TSTA92TA,TSTAUC3TC,U89,2,STA,STA2,120.7008,120.7008,0,0,0,0,1
TSTA89TA,TUNI101TA,U89(X20),1,UNI,UNI1,352.044,76.2,0,0,0,0,1
TSTAUC3TA,TSTA89TA,x,1,UNI,UNI1,341.376,77.1144,0,0,0,0,1
TSTAUC4T,TSTAUC3TA,UC4,1,UNI,UNI1,264.2616,151.257,0,0,0,0,1
TUNIUC5T,TSTAUC4T,UC5,1,UNI,UNI1,113.0046,60.70092,0,0,0,0,1
TUNIUC7TA,TUNIUC5T,UC7,1,UNI,UNI1,52.30368,52.30368,0,0,0,0,1
TUNI101TA,TUNIUC7TA,x,1,UNI,UNI1,21.336,21.336,0,0,0,0,1
TUNI98TC,TUNI101TA,x,1,UNI,UNI1,6,6,0,0,0,0,1
TUNIN100T,TUNI98TC,x,1,UNI,UNI1,0,59.43,0,0,0,0,1
TOSG75TC,TOSG73T,x,2,OSG,OSG2,467.4236,50,0,0,0,0,1
TOSGUC2TA,TOSG75TC,x,2,OSG,OSG2,417.4236,78.7908,0,0,0,0,1
TOSG9T,TOSGUC2TA,UC2,2,OSG,OSG2,338.6328,152.2476,0,0,0,0,1
TOSGUC2TC,TOSG9T,UC2,2,OSG,OSG2,186.3852,78.7908,0,0,0,0,1
TOSG80TA,TOSGUC2TC,UC1,2,OSG,OSG2,107.5944,107.5944,0,0,0,0,1
TSGU2T,TSGU86T,Y465,1,SGU,SGU1,0,156.8958,0,0,0,0,1
TLWW26TA,TLWW10TD,x,1,GCN1,GCN1,390.4616,50,0,0,0,0,1
TLWW10TD,TLWW16T,x,1,GCN1,GCN1,340.4616,91.44,0,0,0,0,1
TLWW14TB,TLWW16T,x,2,LWW,LWW2,152.4,152.4,0,0,0,0,1
TLWW18TA,TLWW14TB,x,2,LWW,LWW2,116.4336,116.4336,0,0,0,0,1
TDWN36T,TDWN4T,SP366,2,SHW,SHW2,34.55,34.55,0,0,0,0,1
TDWN32T,TDWN2T,SP367,1,SHW,SHW1,34.55,34.55,0,0,0,0,1
TDWN4T,TDWN36T,SP366,2,SHW,SHW2,0,165.95,0,0,0,0,1
TFIN2T,TFIN10TE,S609(X10),2,FIN,FIN2,0,164.2872,0,0,0,0,1
TFIN10TE,TFIN16TC,X,2,FIN,FIN2,149.352,149.352,0,0,0,0,1
TFIN16TC,TFIN18T,X,2,FIN,FIN2,181.9656,181.9656,0,0,0,0,1
TFIN16TD,TFIN4T,N610GT(X4),2,NYC,NYC2,1414.5768,181.9656,0,0,0,0,1
TFIN10TC,TFIN16TD,X,2,NYC,NYC2,1300,35,0,0,0,0,1
TFIN10TA,TFIN10TC,X,2,NYC,NYC2,1265.2248,149.352,0,0,0,0,1
TDWN2T,TDWN10TE,SPA361(X10),1,SHW,SHW1,0,165.95,0,0,0,0,1
TDWN10TE,TDWN16TC,x,1,SHW,SHW1,165.95,164.12,0,0,0,0,1
TDWN16TC,TDWN18T,x,1,SHW,SHW1,330.07,160.09,0,0,0,0,1
TDWN16TD,TDWN4T,SP362GTST(X4),1,WIL,WIL1,1885.309152,160.09,0,0,0,0,1
TDWN10TA,TDWN16TD,SPA356(X14),1,WIL,WIL1,1725.219152,164.12,0,0,0,0,1
TKENBA937T,TKEN6T,BA941(X6),2,KEN,KEN2,0,159.96,0,26203.39178,0,1,2
TKEN10TA,TKENBA937T,B936(X10),2,WAR,WAR2,2595.167784,130.554984,159.96,26203.39178,0.006104553,1,2
TKEN14AT,TKEN10TA,BA931GT(x14),2,WAR,WAR2,2464.6128,33.8328,290.514984,26203.39178,0.011086923,1,2
TKENB930T,TKEN14AT,B930,2,WAR,WAR2,2430.78,180.917088,324.347784,26203.39178,0.012378084,1,2
TKENB924T,TKENB930T,B924GT,2,WAR,WAR2,2249.862912,210.315048,505.264872,26203.39178,0.019282423,1,2
TKENB918T,TKENB924T,B918,2,WAR,WAR2,2039.547864,216.206832,715.57992,26203.39178,0.027308675,1,2
TKENB910T,TKENB918T,B910,2,WAR,WAR2,1823.341032,180.697632,931.786752,26203.39178,0.035559776,1,2
TKENB906T,TKENB910T,B906,2,WAR,WAR2,1458.980064,183.663336,1112.484384,26203.39178,0.04245574,1,2
TKENB900T,TKENB906T,B900,2,WAR,WAR2,1458.980064,181.877208,1296.14772,26203.39178,0.049464883,1,2
TKENB894T,TKENB900T,B894,2,WAR,WAR2,1277.102856,220.413072,1478.024928,26203.39178,0.056405863,1,2
TKENB886T,TKENB894T,B886,2,WAR,WAR2,1056.689784,208.9404,1698.438,26203.39178,0.064817487,1,2
TWARB880T,TKENB886T,B880,2,WAR,WAR2,847.749384,182.081424,1907.3784,26203.39178,0.072791279,1,2
TWARB874T,TWARB880T,B874,2,WAR,WAR2,665.66796,182.047896,2089.459824,26203.39178,0.079740052,1,2
TWAR34T,TWARB874T,B868GT(X34),2,WAR,WAR2,483.620064,182.782464,2271.50772,26203.39178,0.086687546,1,2
TWARB862T,TWAR34T,B862GT,2,WAR,WAR2,300.8376,158.8008,2454.290184,26203.39178,0.093663072,1,2
TWAR32T,TWARB862T,B856GT(X32),2,WAR,WAR2,142.0368,142.0368,2613.090984,26203.39178,0.099723387,1,2
TWAR2T,TWAR32T,B852(X2),2,WAR,WAR2,0,164.07384,2755.127784,26203.39178,0.105143937,1,2
TWAR10TA,TWAR2T,B846(X10),2,VPK,VPK2,1988.11896,121.92,2919.201624,26203.39178,0.111405487,1,2
TWAR14AT,TWAR10TA,BA841(X14),2,VPK,VPK2,1866.19896,198.33336,3041.121624,26203.39178,0.11605832,1,2
TWARB836T,TWAR14AT,B836GT,2,VPK,VPK2,1667.8656,396.24,3239.454984,26203.39178,0.123627316,1,2
TWARB822T,TWARB836T,B822,2,VPK,VPK2,1445.67,351.7392,3635.694984,26203.39178,0.138749022,1,2
TWARB810T,TWARB822T,B810,2,VPK,VPK2,871.1184,222.8088,3987.434184,26203.39178,0.152172445,1,2
TVPK22T,TWARB810T,B804GT(X22),2,VPK,VPK2,697.0776,184.0992,4210.242984,26203.39178,0.160675496,1,2
TVPK20T,TVPK22T,B797GT(X20),2,VPK,VPK2,525.1704,161.8488,4394.342184,26203.39178,0.167701274,1,2
TVPK18T,TVPK20T,B792GT(X18),2,VPK,VPK2,351.1296,181.356,4556.190984,26203.39178,0.173877909,1,2
TVPK16TA,TVPK18T,B786GT(X16),2,VPK,VPK2,169.7736,169.7736,4737.546984,26203.39178,0.180798998,1,2
TVPKB780T,TVPK16TA,B780GT,2,VPK,VPK2,0,174.0408,4907.320584,26203.39178,0.187278068,1,2
TVPKB776T,TVPKB780T,B776,2,VPK,VPK2,1068.324,169.4688,5081.361384,26203.39178,0.193919987,1,2
TMSTB770T,TVPKB776T,B770,2,MST,MST2,898.8552,176.784,5081.361384,26203.39178,0.193919987,1,2
TMSTB764T,TMSTB770T,B764,2,MST,MST2,722.0712,152.4,5258.145384,26203.39178,0.200666594,1,2
TMSTB758T,TMSTB764T,B758,2,MST,MST2,569.6712,74.9808,5410.545384,26203.39178,0.206482635,1,2
TMSTB756T,TMSTB758T,B756*,2,MST,MST2,494.6904,181.0512,5485.526184,26203.39178,0.209344127,1,2
TMSTB750T,TMSTB756T,B750,2,MST,MST2,313.6392,164.592,5666.577384,26203.39178,0.216253584,1,2
TMSTB744T,TMSTB750T,B744,2,MST,MST2,149.0472,149.0472,5831.169384,26203.39178,0.222534908,1,2
TMSTB740T,TMSTB744T,B740,2,MST,MST2,0,173.1264,5980.216584,26203.39178,0.228222996,1,2
TWDB2T,TMSTB740T,B732,2,WDB,WDB2,796.1376,124.6632,6153.342984,26203.39178,0.234830019,1,2
TWDBB730T,TWDB2T,B730*,2,WDB,WDB2,671.4744,88.392,6278.006184,26203.39178,0.23958754,1,2
TWDBB726T,TWDBB730T,B728,2,WDB,WDB2,583.0824,185.0136,6366.398184,26203.39178,0.242960844,1,2
TWDBB722T,TWDBB726T,B722,2,WDB,WDB2,398.0688,153.3144,6551.411784,26203.39178,0.250021518,1,2
TWDBB716T,TWDBB722T,B716*,2,WDB,WDB2,244.7544,80.4672,6704.726184,26203.39178,0.255872455,1,2
TWDB4T,TWDBB716T,B714(X4),2,WDB,WDB2,164.2872,164.2872,6785.193384,26203.39178,0.258943325,1,2
TWDB6T,TWDB4T,B708(X6),2,WDB,WDB2,0,164.1348,6949.480584,26203.39178,0.265213017,1,2
TWDB10TA,TWDB6T,B702(X10),2,COX,COX2,566.4708,93.726,7113.615384,26203.39178,0.271476893,1,2
TWDBB700T,TWDB10TA,B700,2,COX,COX2,472.7448,106.9848,7207.341384,26203.39178,0.275053758,1,2
TCOXB696T,TWDBB700T,B696*,2,COX,COX2,365.76,118.872,7314.326184,26203.39178,0.279136619,1,2
TCOXB692T,TCOXB696T,B692,2,COX,COX2,246.888,124.968,7433.198184,26203.39178,0.283673131,1,2
TCOXB688T,TCOXB692T,B688*,2,COX,COX2,121.92,82.296,7558.166184,26203.39178,0.288442284,1,2
TCOXB686T,TCOXB688T,B686,2,COX,COX2,39.624,39.624,7640.462184,26203.39178,0.291582946,1,2
TCOXB684T,TCOXB686T,B684*,2,COX,COX2,0,236.22,7680.086184,26203.39178,0.293095117,1,2
TCOXB676T,TCOXB684T,B676,2,GWD,GWD2,370.332,211.836,7916.306184,26203.39178,0.302109981,1,2
TGWDB670T,TCOXB676T,B670,2,GWD,GWD2,158.496,100.584,8128.142184,26203.39178,0.310194278,1,2
TGWD86AT,TGWDB670T,B666*,2,GWD,GWD2,57.912,57.912,8228.726184,26203.39178,0.314032865,1,2
TGWD86T,TGWD86AT,B664(X86),2,GWD,GWD2,0,210.0072,8286.638184,26203.39178,0.31624296,1,2
TGWD84T,TGWD86T,B658(X84),2,DON,DON2,504.1392,130.9116,8496.645384,26203.39178,0.324257465,1,2
TGWY82TB,TGWD84T,B652(X82),2,DON,DON2,373.2276,88.8492,8627.556984,26203.39178,0.329253444,1,2
TGWY70AT,TGWY82TB,B650*,2,DON,DON2,284.3784,103.409496,8716.406184,26203.39178,0.332644196,1,2
TGWY70T,TGWY70AT,B646(X70),2,DON,DON2,180.968904,140.430504,8819.81568,26203.39178,0.336590612,1,2
TGWY71TA,TGWY70T,B742*,2,DON,DON2,40.5384,40.5384,8960.246184,26203.39178,0.341949861,1,2
TDONB640T,TGWY71TA,B640,2,DON,DON2,0,237.1344,9000.784584,26203.39178,0.343496928,1,2
TDONB632T,TDONB640T,B632,2,PAP,PAP2,363.6264,180.7464,9237.918984,26203.39178,0.352546688,1,2
TDONB626T,TDONB632T,B626,2,PAP,PAP2,182.88,90.2208,9418.665384,26203.39178,0.359444512,1,2
TPAPB624T,TDONB626T,B624*,2,PAP,PAP2,92.6592,92.6592,9508.886184,26203.39178,0.362887609,1,2
TPAPB620T,TPAPB624T,B620,2,PAP,PAP2,0,192.9384,9601.545384,26203.39178,0.366423762,1,2
TPAPB614T,TPAPB620T,B614,2,CHE,CHE2,415.8996,233.0196,9794.483784,26203.39178,0.373786869,1,2
TCHEB606T,TPAPB614T,B606,2,CHE,CHE2,182.88,182.88,10027.50338,26203.39178,0.382679596,1,2
TCHE32T,TCHEB606T,B600(X32),2,CHE,CHE2,0,184.2516,10210.38338,26203.39178,0.389658845,1,2
TBRD28TB,TCHE32T,B594(X28),2,BRD,BRD2,443.078616,144.374616,10394.63498,26203.39178,0.396690439,1,2
TBRD14T,TBRD28TB,B590GT(X14),2,BRD,BRD2,298.704,67.156584,10539.0096,26203.39178,0.402200207,1,2
TBRD8TA,TBRD14T,B588*,2,BRD,BRD2,231.547416,91.44,10606.16618,26203.39178,0.404763104,1,2
TBRD8AT,TBRD8TA,B588*,2,BRD,BRD2,140.107416,140.107416,10697.60618,26203.39178,0.408252728,1,2
TBRDB584T,TBRD8AT,B584,2,BRD,BRD2,0,229.157784,10837.7136,26203.39178,0.413599647,1,2
TBRDB576T,TBRDB584T,B576,2,CFK,CFK2,596.9508,210.4644,11066.87138,26203.39178,0.422344995,1,2
TCFKB568T,TBRDB576T,B568,2,CFK,CFK2,386.4864,181.356,11277.33578,26203.39178,0.430376948,1,2
TCFKB564T,TCFKB568T,B563,2,CFK,CFK2,205.1304,205.1304,11458.69178,26203.39178,0.437298037,1,2
TCFKB556T,TCFKB564T,B556ST,2,CFK,CFK2,0,291.9984,11663.82218,26203.39178,0.445126428,1,2
TCFKB546T,TCFKB556T,B546,2,SHE,SHE2,381,216.408,11955.82058,26203.39178,0.456269962,1,2
TSHEB540T,TCFKB546T,B539,2,SHE,SHE2,164.592,110.3376,12172.22858,26203.39178,0.464528741,1,2
TSHEB536T,TSHEB540T,B536*,2,SHE,SHE2,54.2544,54.2544,12282.56618,26203.39178,0.468739554,1,2
TSHEB534T,TSHEB536T,B534,2,SHE,SHE2,0,205.74,12336.82058,26203.39178,0.470810065,1,2
TSHEB528T,TSHEB534T,B528,2,YNG,YNG2,593.4456,242.9256,12542.56058,26203.39178,0.47866172,1,2
TYNGB520T,TSHEB528T,B520,2,YNG,YNG2,350.52,152.4,12785.48618,26203.39178,0.487932489,1,2
TYNGB514T,TYNGB520T,B520,2,YNG,YNG2,198.12,198.12,12937.88618,26203.39178,0.49374853,1,2
TYNG60T,TYNGB514T,B508GT(X60),2,YNG,YNG2,0,239.9538,13136.00618,26203.39178,0.501309384,1,2
TYNG58TB,TYNG60T,B500GT(X58),2,BAY,BAU2,288.2646,136.4742,13375.95998,26203.39178,0.51046674,1,2
TBAUB496T,TYNG58TB,B496,2,BAY,BAU2,151.7904,111.252,13512.43418,26203.39178,0.515675005,1,2
TBAUB492T,TBAUB496T,B492*,2,BAY,BAU2,40.5384,40.5384,13623.68618,26203.39178,0.519920715,1,2
TBAUB490T,TBAUB492T,B490,2,BAY,BAU2,0,156.972,13664.22458,26203.39178,0.521467782,1,2
TSGL112T,TBAUB490T,B486(X112),2,SGL,SGL2,470.0016,164.7444,13821.19658,26203.39178,0.527458304,1,2
TSGL110T,TSGL112T,B480(X110),2,SGL,SGL2,305.2572,152.2476,13985.94098,26203.39178,0.533745444,1,2
TSGL106TA,TSGL110T,B476(X106),2,SGL,SGL2,153.0096,153.0096,14138.18858,26203.39178,0.539555669,1,2
TSGLB470T,TSGL106TA,B470,2,SGL,SGL2,0,156.972,14291.19818,26203.39178,0.545394974,1,2
TSGL96T,TSGLB470T,B464(X96),2,BSP,BSP2,296.4942,144.9324,14448.17018,26203.39178,0.551385496,1,2
TSGL82T,TSGL96T,B460(X82),2,BSP,BSP2,151.5618,66.9036,14593.10258,26203.39178,0.556916551,1,2
TSGL84TA,TSGL82T,B458*,2,BSP,BSP2,84.6582,84.6582,14660.00618,26203.39178,0.559469793,1,2
TBSPB456T,TSGL84TA,B456GT,2,BSP,BSP2,0,215.5698,14744.66438,26203.39178,0.562700604,1,2
TBSPB448T,TBSPB456T,B448,2,BAT,BAT2,363.9312,211.5312,14960.23418,26203.39178,0.570927394,1,2
TBATB442T,TBSPB448T,B442,2,BAT,BAT2,152.4,152.4,15171.76538,26203.39178,0.579000059,1,2
TBATB436T,TBATB442T,B436,2,BAT,BAT2,0,190.8048,15324.16538,26203.39178,0.5848161,1,2
TBATB430T,TBATB436T,B430,2,CHR,CHR2,384.048,233.172,15514.97018,26203.39178,0.592097783,1,2
TCHRB422T,TBATB430T,B422,2,CHR,CHR2,150.876,150.876,15748.14218,26203.39178,0.600996326,1,2
TCHRB418T,TCHRB422T,B418,2,CHR,CHR2,0,205.74,15899.01818,26203.39178,0.606754206,1,2
TCHR32T,TCHRB418T,B410(X32),2,OSS,OSS2,572.594232,235.0008,16104.75818,26203.39178,0.614605862,1,2
TOSS28TC,TCHR32T,B402(X38),2,OSS,OSS2,337.593432,141.732,16339.75898,26203.39178,0.623574197,1,2
TOSS14T,TOSS28TC,B398GT(X14),2,OSS,OSS2,195.861432,129.2352,16481.49098,26203.39178,0.628983115,1,2
TOSS8TA,TOSS14T,B394*,2,OSS,OSS2,66.626232,66.626232,16610.72618,26203.39178,0.633915118,1,2
TOSSB392T,TOSS8TA,B392GT,2,OSS,OSS2,0,166.545768,16677.35242,26203.39178,0.636457774,1,2
TOSSB386T,TOSSB392T,B386,2,DUF,DUF2,560.5272,71.628,16843.89818,26203.39178,0.64281366,1,2
TOSSB384T,TOSSB386T,B384*,2,DUF,DUF2,488.8992,170.0784,16915.52618,26203.39178,0.6455472,1,2
TDUFB378T,TOSSB384T,B378,2,DUF,DUF2,318.8208,146.304,17085.60458,26203.39178,0.652037901,1,2
TDUFB374T,TDUFB378T,B374,2,DUF,DUF2,172.5168,172.5168,17231.90858,26203.39178,0.657621301,1,2
TDUFB368T,TDUFB374T,B368,2,DUF,DUF2,0,199.9488,17404.42538,26203.39178,0.664205059,1,2
TDUFB362T,TDUFB368T,B362,2,LAN,LAN2,307.2384,148.8948,17604.37418,26203.39178,0.671835705,1,2
TDUFB356T,TDUFB362T,B356,2,LAN,LAN2,158.3436,76.6572,17753.26898,26203.39178,0.677517977,1,2
TLANB354T,TDUFB356T,B354*,2,LAN,LAN2,81.6864,81.6864,17829.92618,26203.39178,0.680443445,1,2
TLANB352T,TLANB354T,B352,2,LAN,LAN2,0,196.2912,17911.61258,26203.39178,0.683560843,1,2
TLANB344T,TLANB352T,B344,2,DNW,DNW2,607.4664,229.5144,18107.90378,26203.39178,0.691051904,1,2
TLANB338T,TLANB344T,B338,2,DNW,DNW2,377.952,164.592,18337.41818,26203.39178,0.699810862,1,2
TDNWB332T,TLANB338T,B332,2,DNW,DNW2,213.36,213.36,18502.01018,26203.39178,0.706092186,1,2
TDNWB324T,TDNWB332T,B324ST,2,DNW,DNW2,0,227.076,18715.37018,26203.39178,0.714234643,1,2
TDNW30T,TDNWB324T,B318(X30),2,KEL,KEL2,474.1926,163.9824,18942.44618,26203.39178,0.722900544,1,2
TKELB312T,TDNW30T,B312GT,2,KEL,KEL2,310.2102,128.3208,19106.42858,26203.39178,0.729158604,1,2
TKEL20T,TKELB312T,B308ST(X20),2,KEL,KEL2,181.8894,60.96,19234.74938,26203.39178,0.734055711,1,2
TKEL18T,TKEL20T,B306ST(X18),2,KEL,KEL2,120.9294,23.7744,19295.70938,26203.39178,0.736382127,1,2
TKEL16TA,TKEL18T,B304ST(X16),2,KEL,KEL2,97.155,97.155,19319.48378,26203.39178,0.73728943,1,2
TKELB302T,TKEL16TA,B302,2,KEL,KEL2,0,157.8102,19416.63878,26203.39178,0.740997156,1,2
TKEL8T,TKELB302T,B296(X8),2,HPK,HPK2,506.4252,177.2412,19574.44898,26203.39178,0.747019666,1,2
THPKB290T,TKEL8T,B290,2,HPK,HPK2,329.184,140.208,19751.69018,26203.39178,0.753783722,1,2
THPKB286T,THPKB290T,B286,2,HPK,HPK2,188.976,188.976,19891.89818,26203.39178,0.75913448,1,2
THPKB280T,THPKB286T,B280,2,HPK,HPK2,0,183.7944,20080.87418,26203.39178,0.76634637,1,2
THPKB274T,THPKB280T,B274,2,RUN,RUN2,519.684,102.7176,20264.66858,26203.39178,0.773360516,1,2
TRUNB270T,THPKB274T,B270,2,RUN,RUN2,416.9664,188.3664,20367.38618,26203.39178,0.777280527,1,2
TRUNB264T,TRUNB270T,B264,2,RUN,RUN2,228.6,103.632,20555.75258,26203.39178,0.784469154,1,2
TRUNB262T,TRUNB264T,B262,2,RUN,RUN2,124.968,124.968,20659.38458,26203.39178,0.788424062,1,2
TRUNB258T,TRUNB262T,B258,2,RUN,RUN2,0,165.2016,20784.35258,26203.39178,0.793193215,1,2
TRUNB252T,TRUNB258T,B252,2,JNE,JNE2,516.72744,179.832,20949.55418,26203.39178,0.799497804,1,2
TJAN20T,TRUNB252T,B246(X20),2,JNE,JNE2,336.89544,97.536,21129.38618,26203.39178,0.806360732,1,2
TJAN18T,TJAN20T,B242XT(X18),2,JNE,JNE2,239.35944,158.496,21226.92218,26203.39178,0.810082998,1,2
TJAN16TA,TJAN18T,B238XT(X16),2,JNE,JNE2,80.86344,80.86344,21385.41818,26203.39178,0.816131681,1,2
TJAN12AT,TJAN16TA,B235XT(X12),2,JNE,JNE2,0,160.23336,21466.28162,26203.39178,0.819217672,1,2
TJANB230T,TJAN12AT,B230,2,OML,OML2,726.0336,197.8152,21626.51498,26203.39178,0.825332658,1,2
TJANB222T,TJANB230T,B222,2,OML,OML2,528.2184,164.592,21824.33018,26203.39178,0.832881879,1,2
TOMLB218T,TJANB222T,B218GT,2,OML,OML2,363.6264,109.728,21988.92218,26203.39178,0.839163203,1,2
TOMLB214T,TOMLB218T,B214GT,2,OML,OML2,253.8984,141.939264,22098.65018,26203.39178,0.843350753,1,2
TOMLB210T,TOMLB214T,B210GT,2,OML,OML2,111.959136,111.959136,22240.58945,26203.39178,0.848767581,1,2
TOMLB206T,TOMLB210T,B206,2,OML,OML2,0,163.068,22352.54858,26203.39178,0.853040277,1,2
TOMLB200T,TOMLB206T,B200,2,RYK,RYK2,1164.012912,73.7616,22515.61658,26203.39178,0.859263441,1,2
TOMLB198T,TOMLB200T,B198,2,RYK,RYK2,1090.251312,103.632,22589.37818,26203.39178,0.862078405,1,2
TOMLB194T,TOMLB198T,B194,2,RYK,RYK2,986.619312,135.636,22693.01018,26203.39178,0.866033312,1,2
TOMLB190T,TOMLB194T,B190*,2,RYK,RYK2,850.983312,59.436,22828.64618,26203.39178,0.871209589,1,2
TOMLB188T,TOMLB190T,B188,2,RYK,RYK2,791.547312,123.444,22888.08218,26203.39178,0.873477845,1,2
TRYKB184T,TOMLB188T,B184*,2,RYK,RYK2,668.103312,126.492,23011.52618,26203.39178,0.878188838,1,2
TRYKB180T,TRYKB184T,B180,2,RYK,RYK2,541.611312,164.592,23138.01818,26203.39178,0.883016152,1,2
TRYKB174T,TRYKB180T,B174,2,RYK,RYK2,377.019312,134.112,23302.61018,26203.39178,0.889297476,1,2
TRYKB170T,TRYKB174T,B170,2,RYK,RYK2,242.907312,128.016,23436.72218,26203.39178,0.894415592,1,2
TRYKB166T,TRYKB170T,B166,2,RYK,RYK2,114.891312,114.891312,23564.73818,26203.39178,0.899301067,1,2
TRYKB162T,TRYKB166T,B162,2,RYK,RYK2,0,182.809896,23679.6295,26203.39178,0.903685664,1,2
TRYK54T,TRYKB162T,B156(X54)*,2,ISL,ISL2,1061.859192,124.446792,23862.43939,26203.39178,0.910662237,1,2
TRYKB152T,TRYK54T,B152*,2,ISL,ISL2,937.4124,71.579232,23986.88618,26203.39178,0.9154115,1,2
TRYKB150T,TRYKB152T,B150,2,ISL,ISL2,865.833168,50.340768,24058.46542,26203.39178,0.918143178,1,2
TISLB148T,TRYKB150T,B148*,2,ISL,ISL2,815.4924,132.539232,24108.80618,26203.39178,0.920064333,1,2
TISL52T,TISLB148T,B144(X52),2,ISL,ISL2,682.953168,216.456768,24241.34542,26203.39178,0.925122428,1,2
TISL48TB,TISL52T,B136ST(X48),2,ISL,ISL2,466.4964,152.4,24457.80218,26203.39178,0.933383067,1,2
TISL20T,TISL48TB,B132ST(X20),2,ISL,ISL2,314.0964,105.4608,24610.20218,26203.39178,0.939199108,1,2
TISL18TA,TISL20T,B128ST(X18),2,ISL,ISL2,208.6356,77.08392,24715.66298,26203.39178,0.943223808,1,2
TISL16TA,TISL18TA,B126(X16),2,ISL,ISL2,131.55168,131.55168,24792.7469,26203.39178,0.946165562,1,2
TISLB122T,TISL16TA,B122GT,2,ISL,ISL2,0,152.147016,24924.29858,26203.39178,0.951185968,1,2
TISL8T,TISLB122T,B116(X8),2,KIP,KIP2,1126.946184,158.291784,25076.4456,26203.39178,0.956992355,1,2
TSGLB112T,TISL8T,B112GT,2,KIP,KIP2,968.6544,93.2688,25234.73738,26203.39178,0.963033244,1,2
TSGLB108T,TSGLB112T,B108*,2,KIP,KIP2,875.3856,50.4444,25328.00618,26203.39178,0.966592661,1,2
TISLB106T,TSGLB108T,B106GT,2,KIP,KIP2,824.9412,162.9156,25378.45058,26203.39178,0.96851777,1,2
TKIPB100T,TISLB106T,B100GT,2,KIP,KIP2,662.0256,213.36,25541.36618,26203.39178,0.974735118,1,2
TKIP22T,TKIPB100T,B94ST(X22),2,KIP,KIP2,448.6656,134.112,25754.72618,26203.39178,0.982877575,1,2
TKIP20T,TKIP22T,B90ST(X20),2,KIP,KIP2,314.5536,85.344,25888.83818,26203.39178,0.987995691,1,2
TKIP18T,TKIP20T,B88GTST(X18),2,KIP,KIP2,229.2096,41.4528,25974.18218,26203.39178,0.991252674,1,2
TKIP16TA,TKIP18T,B86GT(X16),2,KIP,KIP2,187.7568,187.7568,26015.63498,26203.39178,0.992834638,1,2
TKIPB80T,TKIP16TA,BA81(X12),2,KIP,KIP2,0,162.1536,26203.39178,26203.39178,1,1,2
TKIPBA80T,TKIP6T,BA74(X6),1,KIP,KIP1,0,162.1536,0,26286.66218,0,1,2
TKIP10TE,TKIPBA80T,B81,1,ISL,ISL1,1126.946184,133.1976,162.1536,26286.66218,0.006168665,1,2
TKIP14AT,TKIP10TE,BA84(X14),1,ISL,ISL1,993.748584,71.628,295.3512,26286.66218,0.011235782,1,2
TKIPB87T,TKIP14AT,B87,1,ISL,ISL1,922.120584,182.88,366.9792,26286.66218,0.013960662,1,2
TISLB93T,TKIPB87T,B93,1,ISL,ISL1,739.240584,182.88,549.8592,26286.66218,0.020917802,1,2
TISL38T,TISLB93T,B99GT(X38),1,ISL,ISL1,556.360584,146.304,732.7392,26286.66218,0.027874943,1,2
TISL103T,TISL38T,B103GT,1,ISL,ISL1,410.056584,158.496,879.0432,26286.66218,0.033440655,1,2
TISLB109T,TISL103T,B109GT,1,ISL,ISL1,251.560584,121.92,1037.5392,26286.66218,0.039470177,1,2
TISL4T,TISLB109T,B113GT(X4),1,ISL,ISL1,129.640584,129.640584,1159.4592,26286.66218,0.04410827,1,2
TISL2T,TISL4T,BA115(X6),1,ISL,ISL1,0,155.195016,1289.099784,26286.66218,0.049040071,1,2
TISL10TE,TISL2T,B121(X10),1,RYK,RYK1,942.033168,122.8344,1444.2948,26286.66218,0.054944016,1,2
TISL26TB,TISL10TE,B125(X26),1,RYK,RYK1,819.198768,49.53,1567.1292,26286.66218,0.059616896,1,2
TISL42AT,TISL26TB,B127*,1,RYK,RYK1,769.668768,147.828,1616.6592,26286.66218,0.061501121,1,2
TISL42TA,TISL42AT,B131(X42),1,RYK,RYK1,621.840768,84.091272,1764.4872,26286.66218,0.06712481,1,2
TISL50AT,TISL42TA,BA134(X50),1,RYK,RYK1,537.749496,202.115928,1848.578472,26286.66218,0.070323819,1,2
TRYKB141T,TISL50AT,B141,1,RYK,RYK1,335.633568,189.329568,2050.6944,26286.66218,0.078012735,1,2
TRYKB147T,TRYKB141T,B147,1,RYK,RYK1,146.304,146.304,2240.023968,26286.66218,0.08521523,1,2
TRYKB153T,TRYKB147T,B153GT,1,RYK,RYK1,0,280.062432,2386.327968,26286.66218,0.090780942,1,2
TRYKB161T,TRYKB153T,B161,1,OML,OML1,1164.9456,219.7608,2666.3904,26286.66218,0.101435107,1,2
TRYKB169T,TRYKB161T,B169,1,OML,OML1,945.1848,170.688,2886.1512,26286.66218,0.109795271,1,2
TRYKB175T,TRYKB169T,B175GT,1,OML,OML1,774.4968,144.78,3056.8392,26286.66218,0.116288602,1,2
TRYKB179T,TRYKB175T,B179*,1,OML,OML1,629.7168,62.484,3201.6192,26286.66218,0.121796338,1,2
